AtcoCode,NaptanCode,PlateCode,CleardownCode,CommonName,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
0180BAZ02395,bthjtgm,,,The Pavilion,en,,,,,,,,,E-Bound,en,E,N0078123,Bath City Centre,Bath,,,,,,0,U,375400,164715,-2.35488,51.38094,BCT,MKD,OTH,,,,1,2013-03-11T16:46:16,2013-03-11T16:46:16,,new,act
0180BAZ02396,bthjmtj,,,Green Park Road,en,,,,,Green Park Road,en,,,Wx,en,NW,N0078123,Bath City Centre,Bath,,,,,,0,U,374906,164403,-2.36195,51.37812,BCT,MKD,OTH,,,,1,2013-03-11T16:46:15,2013-03-11T16:46:15,,new,act
0180BAZ02397,bthdpaj,,,East Lea Road,en,,,,,Penn Lea Road,en,,,NW-Bound,en,NW,N0060729,Newbridge,Bath,,,,,,0,U,372494,166034,-2.39672,51.39267,BCT,MKD,OTH,,,,1,2013-03-11T16:46:16,2013-03-11T16:46:16,,new,act
0180BAZ02398,bthdtwp,,,Kingsway Post Office,en,,,,,Englishcombe Lane,en,,,E-Bound,en,E,E0035105,Southdown,Bath,,,,,,0,U,373156,163304,-2.387,51.36816,BCT,MKD,OTH,,,,1,2013-03-11T16:46:16,2013-03-11T16:46:16,,new,act
0180BAZ02406,bthdwpw,,,Stirtingale Road,en,,,,,,,,,E-Bound,en,E,E0035125,The Oval,Bath,,,,,,0,U,373463,163370,-2.38259,51.36876,BCT,MKD,OTH,,,,1,2013-03-11T16:46:16,2013-03-11T16:46:16,,new,act
0180BAZ02407,bthdwjg,,,Stirtingale Road,en,,,,,Englishcombe Lane,en,,,W-Bound,en,,E0035125,The Oval,Bath,,,,,,0,U,373344,163365,-2.3843,51.36871,BCT,HAR,OTH,,,,1,2013-03-11T16:46:16,2013-03-11T16:46:16,,new,act
0180BAZ02412,bthjatg,,,Englishcombe Lodge,en,,,,,Englishcombe Lane,en,,,W-Bound,en,,N0078121,Bloomfield,Bath,,,,,,0,U,373801,163232,-2.37774,51.36754,BCT,HAR,OTH,,,,1,2013-03-11T16:46:16,2013-03-11T16:46:16,,new,act
0180BAZ02413,bthjtpw,,,University Accomodation,en,,,,,Pulteney Road,en,,,SW-Bound,en,,E0035160,Widcombe,Bath,,,,,,0,U,375660,164431,-2.35112,51.3784,BCT,HAR,OTH,,,,1,2013-03-11T16:46:16,2013-03-11T16:46:16,,new,act
0180BAZ02414,bthjtpj,,,University Accomodation,en,,,,,Pulteney Road,en,,,N-Bound,en,N,E0035160,Widcombe,Bath,,,,,,0,U,375634,164402,-2.35149,51.37814,BCT,MKD,OTH,,,,1,2013-03-11T16:46:16,2013-03-11T16:46:16,,new,act
0180BAZ02415,bthjgjt,,,Sainsbury's Car Park,en,,,,,Midland Bridge Road,en,,,SW-Bound,en,SW,E0035029,Kingsmead,Bath,,,,,,0,U,374431,164768,-2.3688,51.38138,BCT,MKD,OTH,,,,1,2013-03-11T16:46:16,2013-03-11T16:46:16,,new,act
0180BAZ02451,bthmjap,,,Twerton Bridge,en,,,,,Lower Bristol Road,en,,,E-Bound,en,E,E0035130,Twerton,Bath,,,,,,0,U,372985,164667,-2.38956,51.3804,BCT,MKD,OTH,,,,1,2013-03-11T16:46:15,2013-03-11T16:46:15,,new,act
0180BAZ02452,bthmjat,,,Twerton Bridge,en,,,,,Lower Bristol Road,en,,,W-Bound,en,W,E0035130,Twerton,Bath,,,,,,0,U,373053,164662,-2.38858,51.38036,BCT,MKD,OTH,,,,1,2013-03-11T16:46:15,2013-03-11T16:46:15,,new,act
0180BAZ02457,bthmjdm,,,Lansdown Royal School,en,,,,,Lansdown Road,en,,,S-Bound,en,S,N0077181,Lansdown,Bath,,,,,,0,U,374567,166490,-2.36697,51.39687,BCT,MKD,OTH,,,,1,2013-03-11T16:46:16,2013-03-11T16:46:16,,new,act
0180OLDFLDP0,,,,Oldfield Park Rail Station,en,,,,,,,,,Entrance,en,,E0035068,Oldfield Park,Bath,,,,,,0,U,373599,164537,-2.38073,51.37926,RSE,,,,,,1,2013-03-11T16:46:13,2013-03-11T16:46:13,,new,act
9100OLDFLBR,,,,Oldfield Park - Lower Bristol Road,,,,,,0,,,,,,,E0035068,Oldfield Park,Bath,,,,,,0,U,373608,164845,-2.38063,51.38203,BCQ,MKD,,,,,110,2008-11-06T15:34:00,2009-08-21T13:15:00,2,rev,act
9100OLDFLDP,,,,Oldfield Park Rail Station,,,,,,0,,,,,,,E0035068,Oldfield Park,Bath,,,,,,1,U,373614,164533,-2.38051,51.37923,RLY,,,,,,110,2006-09-08T14:30:00,2009-06-18T15:39:00,2,rev,act
